391810 	 76 	 80 	 280
391811 	 262 	 74 	 272
391812 	 266 	 78 	 276
391813 	 268 	 78 	 86
391814 	 268 	 76 	 80
391815 	 270 	 78 	 270
391816 	 262 	 74 	 272
391817 	 158 	 74 	 272
391818 	 76 	 76 	 274
391819 	 260 	 76 	 274
391820 	 270 	 76 	 268
391821 	 266 	 80 	 78
391822 	 248 	 76 	 80
391823 	 272 	 76 	 274
391824 	 264 	 76 	 272
391825 	 78 	 80 	 318
391826 	 262 	 76 	 272
391827 	 268 	 76 	 276
391828 	 248 	 78 	 82
391829 	 76 	 116 	 252
391830 	 260 	 76 	 272
391831 	 266 	 76 	 272
391832 	 268 	 78 	 272
391833 	 270 	 78 	 80
391834 	 270 	 76 	 276
391835 	 270 	 78 	 252
391836 	 76 	 78 	 276
391837 	 268 	 80 	 276
391838 	 266 	 80 	 272
391839 	 74 	 76 	 274
391840 	 272 	 80 	 274
391841 	 268 	 82 	 274
391842 	 268 	 78 	 78
391843 	 248 	 78 	 84
391844 	 266 	 76 	 272
391845 	 268 	 76 	 274
391846 	 78 	 80 	 886
391847 	 76 	 76 	 272
391848 	 268 	 78 	 274
391849 	 266 	 78 	 276
391850 	 266 	 78 	 272
391851 	 266 	 80 	 80
391852 	 266 	 76 	 272
391853 	 266 	 74 	 248
391854 	 78 	 76 	 270
391855 	 266 	 76 	 278
391856 	 270 	 76 	 270
391857 	 596 	 78 	 266
391858 	 264 	 76 	 272
391859 	 268 	 78 	 272
391860 	 266 	 76 	 270
391861 	 76 	 74 	 274
391862 	 268 	 76 	 270
391863 	 260 	 78 	 274
391864 	 78 	 74 	 80
391865 	 78 	 76 	 276
391866 	 262 	 76 	 272
391867 	 264 	 80 	 80
391868 	 264 	 238 	 180
391869 	 268 	 80 	 274
391870 	 266 	 76 	 270
391871 	 200 	 78 	 272
391872 	 78 	 78 	 272
391873 	 266 	 78 	 274
391874 	 264 	 78 	 268
391875 	 76 	 78 	 272
391876 	 268 	 74 	 272
391877 	 268 	 76 	 272
391878 	 1398 	 76 	 82
391879 	 264 	 78 	 78
391880 	 266 	 76 	 276
391881 	 266 	 82 	 276
391882 	 120 	 76 	 276
391883 	 74 	 74 	 270
391884 	 264 	 78 	 84
391885 	 268 	 76 	 272
391886 	 268 	 78 	 272
391887 	 268 	 76 	 82
391888 	 270 	 76 	 276
391889 	 462 	 76 	 272
391890 	 80 	 266 	 252
391891 	 268 	 76 	 82
391892 	 264 	 78 	 272
391893 	 154 	 80 	 272
391894 	 76 	 74 	 274
391895 	 268 	 76 	 276
391896 	 272 	 78 	 274
391897 	 76 	 76 	 82
391898 	 74 	 76 	 270
391899 	 262 	 76 	 80
391900 	 268 	 80 	 270
391901 	 268 	 78 	 254
391902 	 76 	 78 	 270
391903 	 240 	 80 	 82
391904 	 266 	 76 	 270
391905 	 78 	 76 	 82
391906 	 76 	 78 	 270
391907 	 266 	 82 	 272
391908 	 264 	 78 	 274
391909 	 262 	 78 	 80
391910 	 1208 	 78 	 84
391911 	 242 	 76 	 276
391912 	 264 	 76 	 272
391913 	 74 	 264 	 248
391914 	 268 	 76 	 84
391915 	 266 	 80 	 272
391916 	 268 	 76 	 84
391917 	 242 	 80 	 78
391918 	 266 	 76 	 276
391919 	 270 	 80 	 272
391920 	 74 	 76 	 274
391921 	 636 	 76 	 270
391922 	 268 	 76 	 274
391923 	 266 	 76 	 80
391924 	 250 	 76 	 80
391925 	 268 	 80 	 276
391926 	 266 	 78 	 274
391927 	 76 	 78 	 272
391928 	 264 	 76 	 272
391929 	 268 	 78 	 272
391930 	 252 	 74 	 82
391931 	 76 	 80 	 1470
391932 	 264 	 74 	 274
391933 	 266 	 78 	 276
391934 	 248 	 76 	 78
391935 	 268 	 78 	 82
391936 	 268 	 78 	 276
391937 	 268 	 76 	 272
391938 	 78 	 76 	 276
391939 	 76 	 80 	 136
391940 	 266 	 80 	 84
391941 	 266 	 76 	 112
391942 	 76 	 866 	 248
391943 	 268 	 78 	 270
391944 	 266 	 80 	 272
391945 	 240 	 78 	 82
391946 	 266 	 80 	 78
391947 	 264 	 74 	 272
391948 	 268 	 76 	 272
391949 	 76 	 80 	 272
391950 	 242 	 74 	 80
391951 	 268 	 76 	 268
391952 	 266 	 76 	 248
391953 	 80 	 76 	 272
391954 	 264 	 74 	 272
391955 	 268 	 76 	 272
391956 	 264 	 78 	 274
391957 	 262 	 80 	 80
391958 	 262 	 74 	 274
391959 	 266 	 76 	 244
391960 	 76 	 76 	 274
391961 	 270 	 76 	 274
391962 	 268 	 76 	 268
391963 	 262 	 76 	 84
391964 	 266 	 76 	 80
391965 	 268 	 82 	 270
391966 	 268 	 74 	 272
391967 	 78 	 262 	 248
391968 	 262 	 78 	 274
391969 	 268 	 76 	 274
391970 	 268 	 78 	 274
391971 	 268 	 76 	 84
391972 	 270 	 80 	 274
391973 	 268 	 74 	 254
391974 	 78 	 750 	 252
391975 	 266 	 78 	 78
391976 	 268 	 80 	 272
391977 	 246 	 80 	 82
391978 	 268 	 120 	 84
391979 	 270 	 78 	 276
391980 	 268 	 76 	 272
391981 	 288 	 76 	 270
391982 	 78 	 74 	 274
391983 	 268 	 76 	 274
391984 	 270 	 76 	 274
391985 	 244 	 78 	 78
391986 	 268 	 242 	 80
391987 	 266 	 80 	 268
391988 	 268 	 76 	 272
391989 	 264 	 78 	 270
391990 	 78 	 76 	 274
391991 	 264 	 76 	 82
391992 	 266 	 80 	 268
391993 	 76 	 80 	 82
391994 	 78 	 76 	 272
391995 	 242 	 74 	 82
391996 	 266 	 76 	 272
391997 	 264 	 80 	 274
391998 	 80 	 76 	 276
391999 	 266 	 78 	 272
392000 	 268 	 76 	 268
392001 	 266 	 82 	 80
392002 	 264 	 78 	 80
392003 	 270 	 78 	 268
392004 	 268 	 74 	 248
392005 	 74 	 80 	 274
392006 	 874 	 74 	 82
392007 	 268 	 76 	 270
392008 	 268 	 78 	 84
392009 	 262 	 74 	 82
392010 	 264 	 74 	 272
392011 	 268 	 74 	 276
392012 	 78 	 270 	 250
392013 	 268 	 74 	 82
392014 	 268 	 76 	 272
392015 	 188 	 76 	 274
392016 	 80 	 78 	 272
392017 	 246 	 76 	 78
392018 	 270 	 82 	 272
392019 	 268 	 78 	 80
392020 	 264 	 76 	 78
392021 	 266 	 74 	 274
392022 	 266 	 76 	 274
392023 	 78 	 264 	 248
392024 	 268 	 80 	 80
392025 	 266 	 72 	 274
392026 	 76 	 76 	 78
392027 	 76 	 76 	 1188
392028 	 268 	 74 	 80
392029 	 264 	 76 	 272
392030 	 248 	 78 	 80
392031 	 266 	 80 	 82
392032 	 268 	 80 	 272
392033 	 270 	 80 	 272
392034 	 72 	 268 	 248
392035 	 268 	 76 	 270
392036 	 268 	 76 	 268
392037 	 268 	 78 	 82
392038 	 828 	 80 	 82
392039 	 264 	 78 	 274
392040 	 264 	 76 	 274
392041 	 266 	 76 	 270
392042 	 76 	 76 	 270
392043 	 270 	 76 	 84
392044 	 270 	 80 	 274
392045 	 76 	 76 	 80
392046 	 80 	 76 	 268
392047 	 268 	 76 	 270
392048 	 264 	 74 	 274
392049 	 266 	 78 	 270
392050 	 262 	 76 	 80
392051 	 270 	 76 	 276
392052 	 270 	 80 	 276
392053 	 76 	 74 	 268
392054 	 266 	 78 	 78
392055 	 266 	 76 	 274
392056 	 270 	 78 	 86
392057 	 266 	 76 	 80
392058 	 266 	 76 	 274
392059 	 264 	 76 	 1150
392060 	 74 	 268 	 250
392061 	 266 	 76 	 82
392062 	 268 	 78 	 270
392063 	 268 	 78 	 248
392064 	 78 	 74 	 270
392065 	 262 	 76 	 84
392066 	 266 	 74 	 272
392067 	 266 	 78 	 82
392068 	 280 	 78 	 78
392069 	 266 	 74 	 272
392070 	 734 	 74 	 272
392071 	 78 	 268 	 248
392072 	 266 	 78 	 78
392073 	 266 	 78 	 276
392074 	 282 	 76 	 84
392075 	 246 	 80 	 84
392076 	 264 	 76 	 272
392077 	 270 	 76 	 276
392078 	 78 	 76 	 276
392079 	 78 	 76 	 272
392080 	 246 	 76 	 82
392081 	 246 	 76 	 274
392082 	 244 	 76 	 84
392083 	 268 	 76 	 82
392084 	 266 	 76 	 272
392085 	 266 	 76 	 274
392086 	 78 	 74 	 274
392087 	 72 	 76 	 270
392088 	 264 	 76 	 80
392089 	 264 	 74 	 274
392090 	 270 	 76 	 274
392091 	 1436 	 76 	 78
392092 	 246 	 76 	 270
392093 	 264 	 80 	 272
392094 	 74 	 78 	 272
392095 	 266 	 76 	 274
392096 	 264 	 78 	 272
392097 	 76 	 78 	 80
392098 	 76 	 78 	 268
392099 	 272 	 80 	 274
392100 	 268 	 78 	 274
392101 	 76 	 76 	 274
392102 	 76 	 356 	 252
392103 	 272 	 76 	 274
392104 	 268 	 76 	 274
392105 	 74 	 78 	 82
392106 	 74 	 76 	 274
392107 	 266 	 78 	 272
392108 	 270 	 78 	 80
392109 	 266 	 250 	 166
392110 	 266 	 78 	 272
392111 	 262 	 80 	 270
392112 	 128 	 74 	 272
392113 	 72 	 266 	 250
392114 	 244 	 80 	 84
392115 	 268 	 78 	 274
392116 	 264 	 76 	 80
392117 	 240 	 76 	 78
392118 	 270 	 80 	 272
392119 	 268 	 80 	 274
392120 	 76 	 74 	 272
392121 	 74 	 76 	 274
392122 	 268 	 76 	 78
392123 	 1364 	 76 	 82
392124 	 268 	 242 	 80
392125 	 264 	 78 	 272
392126 	 268 	 78 	 270
392127 	 298 	 78 	 270
392128 	 76 	 78 	 272
392129 	 270 	 76 	 84
392130 	 262 	 78 	 272
392131 	 268 	 76 	 80
392132 	 246 	 78 	 80
392133 	 262 	 72 	 270
392134 	 450 	 80 	 274
392135 	 76 	 264 	 248
392136 	 266 	 74 	 274
392137 	 264 	 80 	 276
392138 	 270 	 76 	 78
392139 	 74 	 262 	 246
392140 	 264 	 74 	 274
392141 	 268 	 76 	 272
392142 	 78 	 80 	 272
392143 	 74 	 76 	 272
392144 	 264 	 76 	 1406
392145 	 266 	 80 	 272
392146 	 266 	 78 	 82
392147 	 80 	 264 	 250
392148 	 270 	 80 	 274
392149 	 268 	 78 	 80
392150 	 74 	 76 	 80
392151 	 74 	 78 	 270
392152 	 268 	 78 	 276
392153 	 270 	 80 	 272
392154 	 80 	 74 	 272
392155 	 1256 	 74 	 272
392156 	 266 	 80 	 274
392157 	 242 	 76 	 82
392158 	 240 	 78 	 80
392159 	 266 	 78 	 272
392160 	 264 	 74 	 274
392161 	 78 	 76 	 270
392162 	 78 	 78 	 272
392163 	 262 	 74 	 272
392164 	 268 	 76 	 82
392165 	 268 	 246 	 248
392166 	 390 	 80 	 270
392167 	 268 	 76 	 270
392168 	 264 	 76 	 272
392169 	 76 	 76 	 270
392170 	 264 	 80 	 80
392171 	 264 	 78 	 268
392172 	 266 	 78 	 82
392173 	 264 	 78 	 80
392174 	 268 	 76 	 272
392175 	 266 	 76 	 272
392176 	 76 	 264 	 1372
392177 	 266 	 80 	 268
392178 	 266 	 76 	 268
392179 	 266 	 76 	 272
392180 	 78 	 262 	 248
392181 	 264 	 74 	 274
392182 	 266 	 78 	 276
392183 	 270 	 82 	 80
392184 	 244 	 78 	 84
392185 	 268 	 76 	 274
392186 	 266 	 74 	 272
392187 	 78 	 78 	 728
392188 	 74 	 86 	 90
392189 	 86 	 88 	 80
392190 	 76 	 266 	 248
392191 	 270 	 74 	 78
392192 	 266 	 76 	 272
392193 	 268 	 78 	 270
392194 	 82 	 78 	 272
392195 	 266 	 76 	 80
392196 	 268 	 74 	 274
392197 	 78 	 76 	 84
392198 	 80 	 82 	 272
392199 	 266 	 76 	 78
392200 	 268 	 76 	 270
392201 	 78 	 266 	 1408
392202 	 272 	 76 	 82
392203 	 266 	 76 	 272
392204 	 266 	 78 	 80
392205 	 268 	 242 	 114
392206 	 268 	 76 	 272
392207 	 266 	 76 	 266
392208 	 96 	 78 	 272
392209 	 74 	 76 	 268
392210 	 266 	 74 	 270
392211 	 264 	 78 	 274
392212 	 74 	 80 	 468
392213 	 244 	 76 	 80
392214 	 264 	 78 	 272
392215 	 266 	 76 	 274
392216 	 76 	 266 	 248
392217 	 264 	 78 	 274
392218 	 264 	 76 	 270
392219 	 264 	 76 	 84
392220 	 240 	 80 	 80
392221 	 264 	 76 	 274
392222 	 264 	 76 	 268
392223 	 170 	 242 	 246
392224 	 76 	 76 	 270
392225 	 266 	 80 	 274
392226 	 268 	 78 	 272
392227 	 268 	 80 	 272
392228 	 262 	 76 	 84
392229 	 264 	 74 	 274
392230 	 266 	 76 	 272
392231 	 76 	 76 	 274
392232 	 268 	 76 	 274
392233 	 268 	 78 	 1220
392234 	 76 	 266 	 252
392235 	 268 	 78 	 272
392236 	 264 	 80 	 82
392237 	 264 	 78 	 252
392238 	 78 	 76 	 272
392239 	 262 	 76 	 82
392240 	 264 	 76 	 268
392241 	 76 	 78 	 276
392242 	 78 	 76 	 272
392243 	 264 	 78 	 272
392244 	 970 	 76 	 252
392245 	 74 	 270 	 250
392246 	 242 	 76 	 80
392247 	 262 	 76 	 270
392248 	 88 	 78 	 82
392249 	 74 	 78 	 272
392250 	 266 	 80 	 270
392251 	 264 	 78 	 276
392252 	 264 	 244 	 250
392253 	 268 	 76 	 82
392254 	 262 	 76 	 268
392255 	 266 	 76 	 270
392256 	 76 	 74 	 274
392257 	 264 	 78 	 276
392258 	 264 	 76 	 272
392259 	 74 	 76 	 272
392260 	 76 	 76 	 272
392261 	 264 	 76 	 80
392262 	 268 	 80 	 80
392263 	 264 	 244 	 250
392264 	 268 	 78 	 272
392265 	 266 	 74 	 1152
392266 	 266 	 78 	 270
392267 	 74 	 114 	 248
392268 	 268 	 78 	 274
392269 	 262 	 76 	 270
392270 	 76 	 78 	 80
392271 	 76 	 80 	 274
392272 	 260 	 74 	 78
392273 	 264 	 76 	 270
392274 	 262 	 74 	 78
392275 	 242 	 76 	 78
392276 	 812 	 76 	 276
392277 	 266 	 80 	 270
392278 	 76 	 266 	 252
392279 	 264 	 74 	 268
392280 	 270 	 76 	 274
392281 	 264 	 76 	 80
392282 	 246 	 78 	 84
392283 	 268 	 78 	 272
392284 	 264 	 76 	 272
392285 	 78 	 266 	 248
392286 	 268 	 76 	 272
392287 	 264 	 74 	 272
392288 	 294 	 76 	 84
392289 	 72 	 140 	 246
392290 	 268 	 78 	 270
392291 	 266 	 80 	 272
392292 	 76 	 80 	 80
392293 	 78 	 76 	 272
392294 	 264 	 76 	 274
392295 	 264 	 78 	 80
392296 	 268 	 248 	 80
392297 	 266 	 76 	 80
392298 	 266 	 78 	 272
392299 	 264 	 76 	 274
392300 	 76 	 264 	 248
392301 	 266 	 80 	 272
392302 	 266 	 78 	 270
392303 	 266 	 76 	 78
392304 	 244 	 78 	 80
392305 	 266 	 76 	 272
392306 	 264 	 76 	 272
392307 	 76 	 74 	 270
392308 	 76 	 452 	 254
392309 	 262 	 80 	 272
392310 	 268 	 76 	 270
392311 	 266 	 80 	 80
392312 	 246 	 78 	 84
392313 	 264 	 76 	 270
392314 	 264 	 76 	 276
392315 	 76 	 78 	 274
392316 	 76 	 76 	 270
392317 	 268 	 76 	 272
392318 	 268 	 74 	 80
392319 	 74 	 264 	 258
392320 	 78 	 78 	 272
392321 	 262 	 78 	 272
392322 	 268 	 76 	 84
392323 	 268 	 248 	 80
392324 	 270 	 76 	 270
392325 	 268 	 76 	 274
392326 	 168 	 78 	 270
392327 	 74 	 78 	 270
392328 	 268 	 76 	 270
392329 	 248 	 76 	 78
392330 	 246 	 78 	 80
392331 	 74 	 78 	 272
392332 	 268 	 76 	 272
392333 	 266 	 76 	 270
392334 	 78 	 76 	 250
392335 	 74 	 76 	 276
392336 	 260 	 74 	 274
392337 	 244 	 78 	 82
392338 	 74 	 136 	 252
392339 	 264 	 76 	 272
392340 	 610 	 78 	 92
392341 	 264 	 240 	 250
392342 	 262 	 76 	 82
392343 	 266 	 78 	 272
392344 	 264 	 76 	 252
392345 	 76 	 74 	 272
392346 	 266 	 76 	 268
392347 	 266 	 76 	 270
392348 	 264 	 78 	 82
392349 	 274 	 76 	 82
392350 	 264 	 76 	 272
392351 	 268 	 76 	 270
392352 	 76 	 266 	 254
392353 	 266 	 76 	 82
392354 	 260 	 74 	 274
392355 	 264 	 78 	 78
392356 	 244 	 78 	 84
392357 	 266 	 78 	 274
392358 	 262 	 76 	 274
392359 	 76 	 76 	 274
392360 	 244 	 80 	 82
392361 	 1382 	 74 	 274
392362 	 244 	 78 	 76
392363 	 266 	 78 	 82
392364 	 266 	 74 	 272
392365 	 266 	 76 	 274
392366 	 74 	 76 	 272
392367 	 76 	 74 	 270
392368 	 266 	 74 	 272
392369 	 264 	 76 	 112
392370 	 78 	 266 	 252
392371 	 264 	 76 	 272
392372 	 798 	 76 	 78
392373 	 262 	 242 	 248
392374 	 262 	 74 	 84
392375 	 264 	 78 	 272
392376 	 266 	 76 	 248
392377 	 76 	 78 	 270
392378 	 264 	 78 	 78
392379 	 268 	 76 	 272
392380 	 262 	 78 	 274
392381 	 264 	 76 	 80
392382 	 262 	 76 	 1476
392383 	 262 	 78 	 268
392384 	 74 	 78 	 270
392385 	 78 	 74 	 270
392386 	 270 	 76 	 272
392387 	 266 	 76 	 78
392388 	 264 	 244 	 236
392389 	 266 	 78 	 268
392390 	 266 	 78 	 272
392391 	 282 	 78 	 270
392392 	 74 	 78 	 274
392393 	 1212 	 74 	 78
392394 	 242 	 78 	 270
392395 	 82 	 82 	 272
392396 	 76 	 78 	 270
392397 	 264 	 76 	 270
392398 	 266 	 76 	 270
392399 	 266 	 76 	 270
392400 	 268 	 76 	 80
392401 	 262 	 76 	 272
392402 	 268 	 80 	 248
392403 	 80 	 76 	 274
392404 	 414 	 78 	 84
392405 	 266 	 78 	 270
392406 	 270 	 76 	 80
392407 	 272 	 76 	 78
392408 	 268 	 76 	 274
392409 	 264 	 78 	 274
392410 	 78 	 268 	 252
392411 	 264 	 78 	 272
392412 	 262 	 76 	 270
392413 	 266 	 76 	 84
392414 	 266 	 74 	 80
392415 	 268 	 78 	 270
392416 	 268 	 76 	 282
392417 	 252 	 76 	 270
392418 	 74 	 76 	 272
392419 	 266 	 74 	 82
392420 	 266 	 76 	 274
392421 	 76 	 76 	 84
392422 	 74 	 74 	 274
392423 	 268 	 76 	 272
392424 	 244 	 74 	 82
392425 	 1156 	 74 	 80
392426 	 262 	 76 	 270
392427 	 266 	 74 	 274
392428 	 260 	 76 	 270
392429 	 76 	 270 	 254
392430 	 260 	 76 	 274
392431 	 264 	 78 	 84
392432 	 106 	 76 	 268
392433 	 78 	 76 	 268
392434 	 262 	 78 	 268
392435 	 268 	 78 	 82
392436 	 302 	 78 	 272
392437 	 78 	 78 	 274
392438 	 262 	 74 	 270
392439 	 266 	 76 	 272
392440 	 266 	 78 	 272
392441 	 268 	 76 	 80
392442 	 270 	 80 	 286
392443 	 264 	 74 	 272
392444 	 74 	 76 	 274
392445 	 266 	 78 	 82
392446 	 266 	 78 	 1218
392447 	 242 	 74 	 80
392448 	 312 	 308 	 252
392449 	 250 	 362 	 254
392450 	 244 	 244 	 256
392451 	 242 	 242 	 254
392452 	 246 	 78 	 80
392453 	 1054 	 82 	 370
392454 	 244 	 78 	 248
392455 	 268 	 80 	 272
392456 	 244 	 74 	 272
392457 	 264 	 248 	 246
392458 	 108 	 76 	 276
392459 	 72 	 76 	 272
392460 	 266 	 76 	 272
392461 	 264 	 80 	 82
392462 	 76 	 78 	 82
392463 	 76 	 76 	 272
392464 	 268 	 76 	 272
392465 	 268 	 76 	 274
392466 	 76 	 80 	 248
392467 	 78 	 76 	 272
392468 	 264 	 80 	 272
392469 	 268 	 78 	 272
392470 	 78 	 266 	 248
392471 	 264 	 74 	 274
392472 	 268 	 76 	 272
392473 	 96 	 76 	 270
392474 	 76 	 76 	 1254
392475 	 266 	 76 	 276
392476 	 270 	 78 	 270
392477 	 244 	 78 	 80
392478 	 264 	 78 	 80
392479 	 264 	 76 	 272
392480 	 268 	 78 	 274
392481 	 88 	 76 	 268
392482 	 78 	 78 	 272
392483 	 266 	 76 	 78
392484 	 264 	 78 	 270
392485 	 920 	 76 	 78
392486 	 258 	 78 	 84
392487 	 266 	 80 	 252
392488 	 266 	 74 	 248
392489 	 76 	 300 	 252
392490 	 244 	 78 	 82
392491 	 270 	 78 	 272
392492 	 374 	 78 	 82
392493 	 80 	 378 	 298
392494 	 240 	 78 	 82
392495 	 268 	 76 	 252
392496 	 254 	 78 	 82
392497 	 266 	 254 	 80
392498 	 262 	 76 	 272
392499 	 244 	 74 	 274
392500 	 106 	 74 	 272
392501 	 74 	 80 	 274
392502 	 264 	 76 	 84
392503 	 268 	 76 	 270
392504 	 266 	 80 	 276
392505 	 266 	 78 	 82
392506 	 266 	 76 	 1160
392507 	 248 	 84 	 456
392508 	 74 	 76 	 258
392509 	 264 	 74 	 304
392510 	 242 	 76 	 346
392511 	 284 	 76 	 80
392512 	 266 	 248 	 80
392513 	 248 	 76 	 250
392514 	 374 	 78 	 306
392515 	 260 	 74 	 248
392516 	 76 	 78 	 250
392517 	 286 	 74 	 1162
392518 	 250 	 78 	 84
392519 	 240 	 76 	 82
392520 	 244 	 198 	 86
392521 	 266 	 80 	 270
392522 	 252 	 78 	 270
392523 	 154 	 76 	 272
392524 	 74 	 78 	 274
392525 	 268 	 78 	 82
392526 	 268 	 76 	 274
392527 	 268 	 74 	 80
392528 	 242 	 76 	 80
392529 	 268 	 80 	 276
392530 	 268 	 74 	 272
392531 	 78 	 270 	 248
392532 	 268 	 78 	 276
392533 	 266 	 74 	 276
392534 	 264 	 78 	 84
392535 	 252 	 74 	 84
392536 	 266 	 80 	 268
392537 	 264 	 74 	 272
392538 	 80 	 74 	 1104
392539 	 78 	 78 	 278
392540 	 270 	 78 	 84
392541 	 268 	 78 	 274
392542 	 266 	 74 	 78
392543 	 246 	 74 	 80
392544 	 268 	 76 	 272
392545 	 268 	 78 	 278
392546 	 80 	 264 	 246
392547 	 270 	 76 	 274
392548 	 270 	 80 	 274
392549 	 802 	 76 	 274
392550 	 76 	 268 	 252
392551 	 266 	 76 	 274
392552 	 268 	 76 	 270
392553 	 182 	 76 	 270
392554 	 76 	 76 	 270
392555 	 266 	 76 	 276
392556 	 266 	 78 	 274
392557 	 78 	 80 	 80
392558 	 74 	 78 	 276
392559 	 264 	 78 	 78
392560 	 268 	 78 	 274
392561 	 266 	 78 	 272
392562 	 268 	 78 	 82
392563 	 266 	 80 	 272
392564 	 268 	 76 	 270
392565 	 74 	 264 	 250
392566 	 266 	 76 	 274
392567 	 270 	 76 	 80
392568 	 80 	 76 	 274
392569 	 78 	 76 	 270
392570 	 262 	 78 	 1152
392571 	 266 	 76 	 274
392572 	 266 	 76 	 80
392573 	 78 	 266 	 248
392574 	 268 	 76 	 274
392575 	 270 	 74 	 272
392576 	 268 	 76 	 80
392577 	 248 	 76 	 80
392578 	 266 	 76 	 272
392579 	 268 	 76 	 274
392580 	 76 	 78 	 274
392581 	 630 	 78 	 80
392582 	 268 	 76 	 86
392583 	 264 	 76 	 78
392584 	 264 	 172 	 82
392585 	 268 	 74 	 272
392586 	 270 	 78 	 274
392587 	 266 	 78 	 272
392588 	 76 	 78 	 274
392589 	 268 	 76 	 274
392590 	 270 	 76 	 272
392591 	 268 	 78 	 274
392592 	 244 	 80 	 80
392593 	 268 	 76 	 270
392594 	 268 	 78 	 276
392595 	 78 	 266 	 252
392596 	 268 	 78 	 274
392597 	 266 	 82 	 272
392598 	 244 	 76 	 82
392599 	 76 	 142 	 248
392600 	 266 	 76 	 80
392601 	 268 	 78 	 274
392602 	 1400 	 78 	 78
392603 	 244 	 78 	 274
392604 	 268 	 76 	 272
392605 	 262 	 78 	 274
392606 	 74 	 268 	 246
392607 	 268 	 76 	 82
392608 	 266 	 78 	 274
392609 	 222 	 74 	 82
392610 	 76 	 100 	 250
392611 	 266 	 76 	 274
392612 	 252 	 76 	 82
392613 	 722 	 76 	 80
392614 	 240 	 76 	 80
392615 	 266 	 78 	 274
392616 	 268 	 76 	 272
392617 	 80 	 266 	 258
392618 	 266 	 76 	 80
392619 	 266 	 74 	 270
392620 	 266 	 76 	 86
392621 	 244 	 78 	 82
392622 	 266 	 78 	 268
392623 	 270 	 80 	 272
392624 	 76 	 76 	 276
392625 	 74 	 80 	 272
392626 	 264 	 78 	 86
392627 	 266 	 76 	 270
392628 	 268 	 74 	 84
392629 	 264 	 74 	 80
392630 	 268 	 76 	 268
392631 	 264 	 78 	 276
392632 	 76 	 264 	 252
392633 	 264 	 76 	 274
392634 	 1302 	 76 	 82
392635 	 268 	 240 	 254
392636 	 270 	 80 	 82
392637 	 268 	 76 	 270
392638 	 266 	 78 	 274
392639 	 74 	 266 	 250
392640 	 262 	 76 	 80
392641 	 268 	 76 	 270
392642 	 170 	 76 	 80
392643 	 78 	 74 	 252
392644 	 264 	 76 	 274
392645 	 420 	 76 	 270
392646 	 74 	 78 	 272
392647 	 80 	 76 	 82
392648 	 264 	 76 	 274
392649 	 264 	 76 	 274
392650 	 76 	 262 	 248
392651 	 244 	 76 	 84
392652 	 264 	 72 	 270
392653 	 266 	 78 	 250
392654 	 82 	 78 	 272
392655 	 266 	 76 	 84
392656 	 262 	 80 	 274
392657 	 244 	 76 	 84
392658 	 76 	 268 	 258
392659 	 268 	 78 	 274
392660 	 268 	 76 	 272
392661 	 266 	 80 	 84
392662 	 248 	 76 	 84
392663 	 266 	 76 	 274
392664 	 266 	 76 	 270
392665 	 78 	 76 	 248
392666 	 80 	 74 	 690
392667 	 264 	 82 	 272
392668 	 268 	 78 	 104
392669 	 266 	 246 	 226
392670 	 264 	 76 	 276
392671 	 264 	 78 	 274
392672 	 162 	 76 	 272
392673 	 78 	 80 	 272
392674 	 270 	 78 	 276
392675 	 266 	 78 	 82
392676 	 262 	 76 	 80
392677 	 380 	 78 	 80
392678 	 268 	 76 	 272
392679 	 268 	 78 	 278
392680 	 122 	 76 	 270
392681 	 78 	 80 	 272
392682 	 266 	 76 	 268
392683 	 270 	 76 	 274
392684 	 270 	 76 	 272
392685 	 266 	 76 	 80
392686 	 268 	 76 	 276
392687 	 264 	 78 	 1264
392688 	 74 	 264 	 254
392689 	 76 	 72 	 276
392690 	 264 	 80 	 272
392691 	 244 	 76 	 78
392692 	 266 	 284 	 84
392693 	 262 	 78 	 268
392694 	 270 	 80 	 274
392695 	 270 	 78 	 276
392696 	 74 	 76 	 272
392697 	 268 	 76 	 82
392698 	 1032 	 78 	 82
392699 	 268 	 240 	 250
392700 	 266 	 78 	 82
392701 	 264 	 78 	 274
392702 	 268 	 80 	 272
392703 	 80 	 266 	 248
392704 	 268 	 80 	 82
392705 	 270 	 76 	 274
392706 	 78 	 74 	 78
392707 	 74 	 76 	 274
392708 	 268 	 74 	 276
392709 	 268 	 76 	 274
392710 	 76 	 78 	 82
392711 	 76 	 76 	 270
392712 	 264 	 78 	 84
392713 	 268 	 76 	 274
392714 	 74 	 74 	 82
392715 	 76 	 74 	 272
392716 	 268 	 78 	 274
392717 	 266 	 74 	 274
392718 	 80 	 76 	 272
392719 	 264 	 76 	 1192
392720 	 264 	 74 	 274
392721 	 264 	 76 	 270
392722 	 270 	 80 	 276
392723 	 264 	 76 	 80
392724 	 266 	 76 	 270
392725 	 264 	 76 	 250
392726 	 76 	 78 	 272
392727 	 264 	 76 	 84
392728 	 260 	 78 	 274
392729 	 268 	 76 	 84
392730 	 1126 	 78 	 80
392731 	 266 	 76 	 272
392732 	 268 	 80 	 272
392733 	 72 	 268 	 250
392734 	 264 	 76 	 276
392735 	 268 	 80 	 276
392736 	 268 	 80 	 82
392737 	 256 	 74 	 78
392738 	 268 	 76 	 276
392739 	 264 	 78 	 274
392740 	 80 	 268 	 246
