slot 	 sqr 	 mod 	 mul
337823 	 258 	 1420 	 242
337824 	 260 	 238 	 246
337825 	 258 	 238 	 240
337826 	 260 	 238 	 246
337827 	 264 	 236 	 244
337828 	 264 	 236 	 242
337829 	 258 	 240 	 240
337830 	 260 	 240 	 240
337831 	 262 	 240 	 242
337832 	 258 	 236 	 242
337833 	 258 	 238 	 240
337834 	 818 	 236 	 242
337835 	 260 	 236 	 242
337836 	 262 	 238 	 240
337837 	 258 	 238 	 240
337838 	 258 	 240 	 242
337839 	 258 	 238 	 242
337840 	 256 	 236 	 240
337841 	 260 	 238 	 242
337842 	 258 	 236 	 240
337843 	 256 	 236 	 246
337844 	 258 	 238 	 240
337845 	 258 	 238 	 240
337846 	 258 	 240 	 242
337847 	 260 	 238 	 242
337848 	 260 	 238 	 244
337849 	 260 	 238 	 246
337850 	 256 	 238 	 240
337851 	 260 	 238 	 240
337852 	 260 	 236 	 240
337853 	 260 	 240 	 242
337854 	 260 	 238 	 242
337855 	 256 	 1414 	 242
337856 	 260 	 236 	 242
337857 	 260 	 240 	 246
337858 	 262 	 238 	 240
337859 	 260 	 236 	 240
337860 	 256 	 240 	 244
337861 	 262 	 238 	 240
337862 	 256 	 238 	 244
337863 	 258 	 242 	 248
337864 	 258 	 242 	 244
337865 	 262 	 240 	 240
337866 	 722 	 240 	 242
337867 	 256 	 238 	 240
337868 	 260 	 238 	 242
337869 	 264 	 238 	 244
337870 	 258 	 238 	 242
337871 	 256 	 238 	 240
337872 	 262 	 238 	 242
337873 	 66 	 262 	 240
337874 	 68 	 72 	 266
337875 	 260 	 70 	 264
337876 	 256 	 70 	 264
337877 	 242 	 70 	 74
337878 	 262 	 70 	 266
337879 	 258 	 72 	 262
337880 	 256 	 238 	 242
337881 	 258 	 236 	 242
337882 	 260 	 238 	 240
337883 	 258 	 236 	 242
337884 	 260 	 236 	 242
337885 	 258 	 238 	 240
337886 	 258 	 238 	 244
337887 	 1452 	 236 	 242
337888 	 272 	 238 	 240
337889 	 260 	 238 	 242
337890 	 258 	 236 	 242
337891 	 262 	 238 	 244
337892 	 260 	 238 	 244
337893 	 262 	 240 	 242
337894 	 260 	 238 	 244
337895 	 258 	 238 	 240
337896 	 260 	 240 	 244
337897 	 260 	 238 	 244
337898 	 574 	 242 	 244
337899 	 258 	 236 	 244
337900 	 256 	 236 	 242
337901 	 262 	 240 	 242
337902 	 260 	 236 	 240
337903 	 264 	 242 	 242
337904 	 258 	 238 	 240
337905 	 256 	 234 	 242
337906 	 264 	 238 	 244
337907 	 256 	 242 	 242
337908 	 262 	 238 	 242
337909 	 262 	 236 	 246
337910 	 260 	 238 	 244
337911 	 262 	 238 	 242
337912 	 258 	 238 	 242
337913 	 260 	 238 	 242
337914 	 258 	 240 	 244
337915 	 260 	 240 	 246
337916 	 258 	 272 	 272
337917 	 268 	 246 	 242
337918 	 236 	 238 	 242
337919 	 256 	 238 	 242
337920 	 260 	 240 	 242
337921 	 258 	 238 	 244
337922 	 262 	 236 	 242
337923 	 258 	 240 	 240
337924 	 476 	 236 	 242
337925 	 260 	 240 	 242
337926 	 256 	 236 	 244
337927 	 258 	 240 	 240
337928 	 260 	 238 	 244
337929 	 264 	 238 	 248
337930 	 262 	 240 	 244
337931 	 256 	 238 	 240
337932 	 260 	 240 	 244
337933 	 258 	 238 	 244
337934 	 262 	 238 	 1404
337935 	 258 	 238 	 244
337936 	 256 	 238 	 242
337937 	 262 	 242 	 244
337938 	 254 	 236 	 240
337939 	 260 	 240 	 246
337940 	 260 	 242 	 244
337941 	 260 	 242 	 246
337942 	 262 	 242 	 246
337943 	 258 	 236 	 240
337944 	 260 	 240 	 244
337945 	 1276 	 236 	 238
337946 	 262 	 236 	 240
337947 	 258 	 242 	 246
337948 	 70 	 264 	 242
337949 	 70 	 70 	 266
337950 	 260 	 70 	 262
337951 	 258 	 70 	 262
337952 	 258 	 236 	 240
337953 	 268 	 248 	 238
337954 	 238 	 238 	 240
337955 	 68 	 260 	 194
337956 	 256 	 72 	 262
337957 	 260 	 70 	 264
337958 	 254 	 72 	 264
337959 	 258 	 236 	 242
337960 	 256 	 238 	 242
337961 	 258 	 236 	 242
337962 	 258 	 238 	 242
337963 	 258 	 240 	 1398
337964 	 260 	 240 	 240
337965 	 260 	 240 	 242
337966 	 258 	 242 	 242
337967 	 260 	 238 	 244
337968 	 258 	 242 	 242
337969 	 256 	 240 	 246
337970 	 260 	 238 	 244
337971 	 262 	 240 	 242
337972 	 256 	 242 	 242
337973 	 256 	 238 	 242
337974 	 1120 	 238 	 248
337975 	 260 	 238 	 242
337976 	 256 	 238 	 240
337977 	 260 	 236 	 240
337978 	 258 	 242 	 244
337979 	 260 	 236 	 244
337980 	 258 	 240 	 242
337981 	 260 	 242 	 244
337982 	 258 	 238 	 244
337983 	 262 	 240 	 244
337984 	 262 	 240 	 246
337985 	 298 	 238 	 240
337986 	 258 	 236 	 240
337987 	 256 	 236 	 242
337988 	 262 	 236 	 244
337989 	 258 	 242 	 246
337990 	 258 	 238 	 242
337991 	 264 	 236 	 242
337992 	 256 	 236 	 242
337993 	 262 	 236 	 242
337994 	 262 	 240 	 244
337995 	 258 	 236 	 1404
337996 	 260 	 238 	 240
337997 	 262 	 238 	 244
337998 	 260 	 240 	 242
337999 	 262 	 238 	 244
338000 	 264 	 242 	 244
338001 	 256 	 236 	 240
338002 	 262 	 238 	 242
338003 	 258 	 236 	 242
338004 	 258 	 238 	 240
338005 	 258 	 238 	 242
338006 	 1026 	 236 	 242
338007 	 260 	 236 	 242
338008 	 260 	 238 	 242
338009 	 260 	 238 	 242
338010 	 260 	 238 	 242
338011 	 260 	 238 	 242
338012 	 258 	 240 	 242
338013 	 262 	 238 	 244
338014 	 260 	 238 	 246
338015 	 258 	 236 	 238
338016 	 260 	 238 	 242
338017 	 258 	 236 	 246
338018 	 258 	 238 	 244
338019 	 260 	 238 	 242
338020 	 260 	 238 	 238
338021 	 262 	 240 	 240
338022 	 262 	 242 	 240
338023 	 256 	 234 	 238
338024 	 256 	 240 	 246
338025 	 258 	 236 	 242
338026 	 258 	 234 	 238
338027 	 260 	 1450 	 242
338028 	 270 	 236 	 242
338029 	 256 	 234 	 240
338030 	 256 	 236 	 242
338031 	 262 	 236 	 240
338032 	 258 	 240 	 240
338033 	 72 	 70 	 266
338034 	 260 	 68 	 266
338035 	 256 	 70 	 264
338036 	 258 	 176 	 74
338037 	 256 	 70 	 264
338038 	 976 	 70 	 268
338039 	 260 	 238 	 242
338040 	 264 	 238 	 244
338041 	 260 	 238 	 242
338042 	 256 	 238 	 242
338043 	 258 	 236 	 240
338044 	 262 	 236 	 240
338045 	 258 	 238 	 240
338046 	 258 	 236 	 242
338047 	 256 	 238 	 240
338048 	 262 	 238 	 242
338049 	 258 	 238 	 242
338050 	 258 	 238 	 240
338051 	 258 	 236 	 240
338052 	 258 	 236 	 240
338053 	 258 	 238 	 242
338054 	 258 	 238 	 240
338055 	 260 	 238 	 242
338056 	 258 	 238 	 244
338057 	 260 	 238 	 244
338058 	 258 	 236 	 242
338059 	 258 	 1424 	 242
338060 	 272 	 238 	 242
338061 	 256 	 236 	 238
338062 	 256 	 240 	 242
338063 	 260 	 236 	 244
338064 	 256 	 236 	 242
338065 	 262 	 236 	 244
338066 	 262 	 242 	 242
338067 	 258 	 238 	 240
338068 	 256 	 238 	 244
338069 	 258 	 236 	 240
338070 	 868 	 240 	 242
338071 	 256 	 240 	 242
338072 	 256 	 234 	 246
338073 	 258 	 238 	 242
338074 	 258 	 240 	 242
338075 	 262 	 238 	 242
338076 	 258 	 238 	 244
338077 	 260 	 238 	 242
338078 	 264 	 238 	 242
338079 	 258 	 238 	 240
338080 	 258 	 238 	 242
338081 	 260 	 238 	 242
338082 	 260 	 242 	 240
338083 	 256 	 242 	 242
338084 	 258 	 236 	 242
338085 	 258 	 236 	 240
338086 	 258 	 240 	 240
338087 	 258 	 238 	 242
338088 	 258 	 238 	 242
338089 	 258 	 238 	 240
338090 	 258 	 238 	 240
338091 	 262 	 1418 	 244
338092 	 258 	 236 	 242
338093 	 256 	 238 	 240
338094 	 258 	 240 	 242
338095 	 262 	 238 	 240
338096 	 258 	 236 	 244
338097 	 258 	 238 	 242
338098 	 260 	 236 	 246
338099 	 258 	 240 	 242
338100 	 258 	 238 	 242
338101 	 260 	 238 	 242
338102 	 722 	 238 	 246
338103 	 262 	 236 	 246
338104 	 260 	 240 	 244
338105 	 256 	 236 	 242
338106 	 260 	 238 	 242
338107 	 258 	 242 	 242
338108 	 256 	 240 	 246
338109 	 260 	 240 	 242
338110 	 264 	 242 	 244
338111 	 260 	 240 	 242
338112 	 258 	 234 	 242
338113 	 260 	 240 	 244
338114 	 70 	 72 	 266
338115 	 262 	 72 	 264
338116 	 256 	 70 	 262
338117 	 258 	 240 	 242
338118 	 262 	 238 	 240
338119 	 260 	 236 	 242
338120 	 260 	 238 	 240
338121 	 260 	 240 	 244
338122 	 258 	 242 	 242
338123 	 258 	 1420 	 240
338124 	 268 	 238 	 240
338125 	 260 	 236 	 242
338126 	 262 	 238 	 246
338127 	 258 	 240 	 242
338128 	 258 	 238 	 240
338129 	 258 	 236 	 242
338130 	 258 	 240 	 240
338131 	 258 	 236 	 246
338132 	 260 	 240 	 242
338133 	 258 	 236 	 244
338134 	 618 	 238 	 244
338135 	 258 	 238 	 242
338136 	 262 	 238 	 244
338137 	 260 	 238 	 244
338138 	 258 	 236 	 240
338139 	 260 	 240 	 246
338140 	 264 	 238 	 244
338141 	 260 	 238 	 242
338142 	 260 	 236 	 240
338143 	 258 	 240 	 240
338144 	 256 	 236 	 1442
338145 	 270 	 236 	 240
338146 	 258 	 238 	 242
338147 	 258 	 238 	 238
338148 	 262 	 238 	 242
338149 	 262 	 236 	 240
338150 	 258 	 240 	 242
338151 	 258 	 242 	 242
338152 	 258 	 240 	 242
338153 	 260 	 236 	 244
338154 	 262 	 242 	 248
338155 	 1378 	 234 	 238
338156 	 260 	 240 	 244
338157 	 260 	 240 	 244
338158 	 260 	 236 	 240
338159 	 258 	 242 	 242
338160 	 264 	 240 	 242
338161 	 262 	 238 	 240
338162 	 258 	 238 	 242
338163 	 256 	 240 	 242
338164 	 260 	 242 	 240
338165 	 258 	 238 	 244
338166 	 546 	 234 	 242
338167 	 262 	 240 	 240
338168 	 258 	 238 	 244
338169 	 258 	 236 	 240
338170 	 262 	 236 	 240
338171 	 258 	 236 	 240
338172 	 258 	 240 	 240
338173 	 262 	 238 	 244
338174 	 256 	 240 	 242
338175 	 258 	 240 	 240
338176 	 256 	 236 	 1392
338177 	 258 	 238 	 244
338178 	 258 	 238 	 242
338179 	 258 	 236 	 240
338180 	 258 	 238 	 240
338181 	 258 	 236 	 240
338182 	 256 	 236 	 244
338183 	 256 	 236 	 240
338184 	 260 	 240 	 240
338185 	 262 	 238 	 242
338186 	 260 	 238 	 244
338187 	 1274 	 240 	 244
338188 	 260 	 240 	 242
338189 	 258 	 240 	 244
338190 	 260 	 238 	 246
338191 	 70 	 264 	 242
338192 	 66 	 72 	 266
338193 	 258 	 68 	 268
338194 	 262 	 70 	 262
338195 	 240 	 70 	 76
338196 	 262 	 70 	 266
338197 	 260 	 72 	 270
338198 	 406 	 238 	 242
338199 	 260 	 242 	 244
338200 	 256 	 236 	 244
338201 	 264 	 240 	 242
338202 	 256 	 236 	 246
338203 	 264 	 236 	 242
338204 	 264 	 242 	 240
338205 	 258 	 240 	 246
338206 	 264 	 236 	 242
338207 	 260 	 238 	 240
338208 	 262 	 238 	 1404
338209 	 256 	 240 	 240
338210 	 256 	 240 	 242
338211 	 260 	 240 	 240
338212 	 256 	 236 	 242
338213 	 262 	 240 	 242
338214 	 258 	 242 	 242
338215 	 258 	 238 	 244
338216 	 260 	 240 	 244
338217 	 262 	 236 	 242
338218 	 262 	 236 	 242
338219 	 1180 	 236 	 242
338220 	 258 	 236 	 244
338221 	 258 	 238 	 242
338222 	 258 	 236 	 242
338223 	 260 	 238 	 240
338224 	 258 	 236 	 246
338225 	 256 	 238 	 242
338226 	 258 	 236 	 240
338227 	 258 	 238 	 242
338228 	 258 	 238 	 242
338229 	 258 	 236 	 242
338230 	 278 	 236 	 240
338231 	 254 	 236 	 240
338232 	 258 	 236 	 240
338233 	 256 	 240 	 240
338234 	 262 	 236 	 242
338235 	 260 	 238 	 242
338236 	 260 	 236 	 242
338237 	 258 	 238 	 244
338238 	 264 	 240 	 238
338239 	 260 	 236 	 242
338240 	 260 	 240 	 1406
338241 	 260 	 238 	 246
338242 	 262 	 240 	 244
338243 	 264 	 238 	 246
338244 	 264 	 240 	 246
338245 	 256 	 240 	 242
338246 	 258 	 236 	 244
338247 	 258 	 236 	 240
338248 	 258 	 236 	 244
338249 	 260 	 238 	 238
338250 	 256 	 238 	 242
338251 	 1092 	 238 	 240
338252 	 260 	 236 	 240
338253 	 256 	 242 	 242
338254 	 260 	 240 	 240
338255 	 258 	 240 	 244
338256 	 260 	 238 	 240
338257 	 258 	 238 	 246
338258 	 258 	 238 	 244
338259 	 260 	 240 	 240
338260 	 258 	 240 	 246
338261 	 256 	 236 	 242
338262 	 266 	 238 	 242
338263 	 256 	 236 	 240
338264 	 258 	 238 	 242
338265 	 258 	 236 	 242
338266 	 262 	 238 	 242
338267 	 258 	 238 	 242
338268 	 258 	 240 	 242
338269 	 258 	 236 	 242
338270 	 258 	 238 	 240
338271 	 260 	 238 	 240
338272 	 70 	 264 	 1402
338273 	 70 	 260 	 226
338274 	 258 	 70 	 262
338275 	 258 	 70 	 266
338276 	 260 	 70 	 262
338277 	 262 	 70 	 74
338278 	 256 	 70 	 264
338279 	 258 	 70 	 262
338280 	 256 	 238 	 242
338281 	 262 	 240 	 242
338282 	 258 	 236 	 242
338283 	 968 	 240 	 244
338284 	 260 	 242 	 244
338285 	 258 	 236 	 242
338286 	 260 	 236 	 244
338287 	 262 	 234 	 242
338288 	 260 	 240 	 240
338289 	 254 	 240 	 246
338290 	 258 	 236 	 244
338291 	 262 	 238 	 244
338292 	 260 	 240 	 244
338293 	 258 	 238 	 244
338294 	 262 	 238 	 242
338295 	 256 	 238 	 244
338296 	 260 	 238 	 238
338297 	 256 	 238 	 244
338298 	 258 	 236 	 240
338299 	 258 	 238 	 240
338300 	 260 	 236 	 240
338301 	 258 	 238 	 244
338302 	 262 	 238 	 240
338303 	 258 	 238 	 242
338304 	 260 	 1414 	 240
338305 	 274 	 236 	 242
338306 	 256 	 236 	 244
338307 	 258 	 238 	 244
338308 	 258 	 238 	 240
338309 	 260 	 238 	 240
338310 	 258 	 238 	 242
338311 	 256 	 236 	 240
338312 	 258 	 238 	 242
338313 	 258 	 236 	 242
338314 	 260 	 242 	 242
338315 	 858 	 238 	 244
338316 	 254 	 236 	 240
338317 	 262 	 238 	 242
338318 	 256 	 238 	 240
338319 	 258 	 236 	 238
338320 	 256 	 238 	 240
338321 	 260 	 236 	 242
338322 	 262 	 236 	 246
338323 	 260 	 236 	 244
338324 	 264 	 238 	 238
338325 	 256 	 236 	 246
338326 	 258 	 240 	 244
338327 	 262 	 238 	 242
338328 	 258 	 242 	 246
338329 	 262 	 238 	 238
338330 	 258 	 236 	 240
338331 	 262 	 240 	 242
338332 	 260 	 236 	 238
338333 	 260 	 240 	 242
338334 	 258 	 240 	 244
338335 	 256 	 240 	 246
338336 	 260 	 1418 	 240
338337 	 260 	 236 	 240
338338 	 262 	 242 	 240
338339 	 258 	 236 	 244
338340 	 258 	 242 	 240
338341 	 258 	 238 	 242
338342 	 258 	 238 	 242
338343 	 256 	 238 	 244
338344 	 258 	 238 	 240
338345 	 258 	 238 	 240
338346 	 258 	 236 	 244
338347 	 772 	 236 	 242
338348 	 262 	 240 	 244
338349 	 258 	 238 	 242
338350 	 258 	 238 	 242
338351 	 258 	 236 	 242
338352 	 256 	 236 	 242
338353 	 256 	 238 	 244
338354 	 68 	 70 	 266
338355 	 260 	 70 	 264
338356 	 260 	 70 	 266
338357 	 258 	 238 	 244
338358 	 258 	 236 	 242
338359 	 256 	 236 	 240
338360 	 258 	 236 	 242
338361 	 258 	 236 	 242
338362 	 258 	 238 	 240
338363 	 260 	 238 	 242
338364 	 262 	 238 	 242
338365 	 260 	 238 	 240
338366 	 258 	 238 	 240
338367 	 258 	 240 	 240
338368 	 256 	 1420 	 244
338369 	 260 	 238 	 242
338370 	 260 	 240 	 244
338371 	 258 	 236 	 244
338372 	 258 	 242 	 244
338373 	 258 	 240 	 242
338374 	 262 	 240 	 242
338375 	 260 	 238 	 242
338376 	 256 	 238 	 242
338377 	 260 	 240 	 240
338378 	 256 	 238 	 240
338379 	 668 	 236 	 244
338380 	 258 	 240 	 242
338381 	 260 	 236 	 244
338382 	 254 	 236 	 240
338383 	 260 	 238 	 242
338384 	 260 	 238 	 246
338385 	 260 	 238 	 242
338386 	 258 	 234 	 240
338387 	 256 	 236 	 240
338388 	 258 	 236 	 244
338389 	 258 	 236 	 244
338390 	 264 	 238 	 240
338391 	 260 	 238 	 240
338392 	 258 	 238 	 242
338393 	 258 	 238 	 240
338394 	 260 	 238 	 240
338395 	 258 	 238 	 242
338396 	 258 	 238 	 242
338397 	 260 	 240 	 242
338398 	 258 	 240 	 242
338399 	 256 	 238 	 240
338400 	 1382 	 240 	 246
338401 	 256 	 236 	 240
338402 	 262 	 238 	 242
338403 	 260 	 236 	 240
338404 	 258 	 236 	 244
338405 	 258 	 238 	 240
338406 	 258 	 238 	 242
338407 	 262 	 238 	 242
338408 	 264 	 236 	 244
338409 	 260 	 240 	 246
338410 	 262 	 238 	 244
338411 	 536 	 240 	 242
338412 	 260 	 240 	 240
338413 	 260 	 238 	 240
338414 	 258 	 240 	 244
338415 	 258 	 236 	 240
338416 	 260 	 240 	 244
338417 	 260 	 238 	 244
338418 	 260 	 240 	 246
338419 	 258 	 242 	 244
338420 	 262 	 238 	 240
338421 	 264 	 238 	 1388
338422 	 262 	 238 	 240
338423 	 258 	 236 	 246
338424 	 264 	 238 	 240
338425 	 260 	 238 	 240
338426 	 260 	 238 	 242
338427 	 260 	 240 	 240
338428 	 260 	 238 	 246
338429 	 258 	 236 	 242
338430 	 258 	 236 	 242
338431 	 70 	 260 	 240
338432 	 74 	 70 	 872
338433 	 258 	 70 	 266
338434 	 258 	 70 	 264
338435 	 260 	 72 	 74
338436 	 260 	 72 	 264
338437 	 260 	 70 	 262
338438 	 260 	 238 	 244
338439 	 258 	 238 	 240
338440 	 258 	 238 	 240
338441 	 258 	 238 	 242
338442 	 256 	 236 	 240
338443 	 428 	 238 	 244
338444 	 258 	 236 	 240
338445 	 258 	 238 	 242
338446 	 258 	 236 	 240
338447 	 256 	 240 	 240
338448 	 262 	 238 	 240
338449 	 258 	 242 	 244
338450 	 260 	 240 	 240
338451 	 262 	 238 	 246
338452 	 256 	 240 	 242
338453 	 260 	 236 	 1406
338454 	 262 	 236 	 242
338455 	 258 	 240 	 244
338456 	 260 	 238 	 242
338457 	 260 	 238 	 240
338458 	 260 	 238 	 240
338459 	 256 	 240 	 242
338460 	 262 	 240 	 242
338461 	 260 	 240 	 244
338462 	 260 	 240 	 244
338463 	 260 	 240 	 244
338464 	 1224 	 236 	 238
338465 	 260 	 238 	 240
338466 	 258 	 236 	 240
338467 	 264 	 240 	 240
338468 	 258 	 240 	 242
338469 	 256 	 240 	 240
338470 	 262 	 240 	 240
338471 	 258 	 238 	 244
338472 	 260 	 238 	 242
338473 	 262 	 240 	 242
338474 	 258 	 236 	 240
338475 	 392 	 236 	 242
338476 	 256 	 242 	 240
338477 	 258 	 238 	 240
338478 	 260 	 238 	 242
338479 	 258 	 238 	 240
338480 	 260 	 238 	 240
338481 	 256 	 238 	 242
338482 	 258 	 238 	 242
338483 	 258 	 236 	 240
338484 	 256 	 236 	 240
338485 	 260 	 236 	 1402
338486 	 258 	 236 	 240
338487 	 258 	 236 	 242
338488 	 260 	 240 	 242
338489 	 258 	 236 	 242
338490 	 258 	 240 	 244
338491 	 260 	 240 	 240
338492 	 260 	 238 	 242
338493 	 262 	 242 	 242
338494 	 258 	 236 	 242
338495 	 260 	 238 	 242
338496 	 1064 	 236 	 244
338497 	 258 	 242 	 240
338498 	 258 	 236 	 244
338499 	 260 	 236 	 240
338500 	 258 	 236 	 242
338501 	 258 	 238 	 242
338502 	 260 	 240 	 242
338503 	 258 	 238 	 240
338504 	 260 	 240 	 244
338505 	 256 	 236 	 240
338506 	 260 	 238 	 244
338507 	 268 	 242 	 244
338508 	 256 	 236 	 242
338509 	 260 	 238 	 246
338510 	 256 	 240 	 242
338511 	 262 	 236 	 246
338512 	 100 	 238 	 246
338513 	 70 	 68 	 264
338514 	 260 	 70 	 264
338515 	 256 	 70 	 266
338516 	 262 	 236 	 240
338517 	 256 	 236 	 1400
338518 	 260 	 238 	 246
338519 	 260 	 236 	 242
338520 	 258 	 238 	 244
338521 	 260 	 236 	 242
338522 	 262 	 236 	 242
338523 	 260 	 236 	 242
338524 	 258 	 238 	 240
338525 	 258 	 238 	 242
338526 	 258 	 238 	 242
338527 	 258 	 236 	 240
338528 	 990 	 238 	 244
338529 	 258 	 236 	 240
338530 	 258 	 236 	 244
338531 	 260 	 240 	 242
338532 	 256 	 236 	 242
338533 	 258 	 238 	 240
338534 	 262 	 238 	 240
338535 	 262 	 238 	 246
338536 	 256 	 236 	 240
338537 	 258 	 242 	 242
338538 	 256 	 236 	 242
338539 	 256 	 236 	 240
338540 	 256 	 238 	 244
338541 	 260 	 236 	 242
338542 	 260 	 240 	 240
338543 	 254 	 236 	 242
338544 	 256 	 236 	 246
338545 	 262 	 238 	 244
338546 	 260 	 240 	 242
338547 	 260 	 236 	 244
338548 	 260 	 234 	 240
338549 	 266 	 1418 	 240
338550 	 272 	 238 	 238
338551 	 258 	 240 	 244
338552 	 258 	 238 	 244
338553 	 258 	 240 	 242
338554 	 260 	 236 	 242
338555 	 256 	 240 	 242
338556 	 256 	 240 	 240
338557 	 258 	 238 	 240
338558 	 258 	 238 	 240
338559 	 260 	 236 	 242
338560 	 928 	 238 	 242
338561 	 260 	 240 	 240
338562 	 260 	 238 	 242
338563 	 258 	 236 	 240
338564 	 260 	 236 	 242
338565 	 258 	 238 	 240
338566 	 258 	 238 	 240
338567 	 262 	 238 	 248
338568 	 262 	 238 	 244
338569 	 258 	 238 	 242
338570 	 256 	 236 	 240
338571 	 256 	 236 	 242
338572 	 258 	 238 	 240
338573 	 262 	 236 	 240
338574 	 260 	 240 	 242
338575 	 258 	 236 	 240
338576 	 256 	 238 	 240
338577 	 258 	 240 	 242
338578 	 258 	 238 	 242
338579 	 260 	 240 	 242
338580 	 260 	 238 	 240
338581 	 262 	 1418 	 242
338582 	 264 	 238 	 244
338583 	 260 	 242 	 244
338584 	 254 	 240 	 242
338585 	 256 	 242 	 244
338586 	 258 	 236 	 244
338587 	 256 	 238 	 242
338588 	 256 	 240 	 242
338589 	 254 	 236 	 244
338590 	 68 	 262 	 240
338591 	 264 	 70 	 266
338592 	 790 	 70 	 262
338593 	 258 	 70 	 262
338594 	 256 	 68 	 74
338595 	 260 	 70 	 264
338596 	 262 	 70 	 264
338597 	 262 	 238 	 242
338598 	 258 	 238 	 244
338599 	 258 	 238 	 244
338600 	 260 	 236 	 244
338601 	 256 	 238 	 240
338602 	 260 	 236 	 244
338603 	 258 	 236 	 244
338604 	 262 	 240 	 240
338605 	 256 	 240 	 244
338606 	 258 	 238 	 242
338607 	 258 	 240 	 240
338608 	 258 	 238 	 246
338609 	 258 	 236 	 240
338610 	 256 	 238 	 242
338611 	 262 	 236 	 242
338612 	 260 	 240 	 240
338613 	 258 	 1416 	 246
338614 	 260 	 240 	 242
338615 	 258 	 240 	 242
338616 	 256 	 238 	 240
338617 	 260 	 238 	 240
338618 	 256 	 238 	 242
338619 	 258 	 238 	 240
338620 	 258 	 240 	 242
338621 	 256 	 236 	 244
338622 	 258 	 238 	 240
338623 	 260 	 238 	 240
338624 	 660 	 236 	 240
338625 	 258 	 236 	 240
338626 	 256 	 236 	 240
338627 	 258 	 236 	 244
338628 	 260 	 238 	 244
338629 	 258 	 238 	 240
338630 	 256 	 240 	 244
338631 	 260 	 242 	 242
338632 	 260 	 240 	 244
338633 	 256 	 236 	 240
338634 	 258 	 240 	 242
338635 	 260 	 238 	 242
338636 	 260 	 242 	 242
338637 	 264 	 242 	 246
338638 	 260 	 238 	 240
338639 	 260 	 238 	 242
338640 	 260 	 236 	 240
338641 	 260 	 238 	 244
338642 	 258 	 240 	 240
338643 	 256 	 238 	 240
338644 	 256 	 236 	 240
338645 	 262 	 1416 	 242
338646 	 260 	 238 	 244
338647 	 260 	 236 	 244
338648 	 264 	 240 	 242
338649 	 258 	 236 	 244
338650 	 258 	 240 	 240
338651 	 260 	 238 	 240
338652 	 262 	 240 	 244
338653 	 258 	 236 	 240
338654 	 258 	 236 	 240
338655 	 258 	 236 	 242
338656 	 600 	 238 	 244
338657 	 260 	 236 	 240
338658 	 256 	 238 	 240
338659 	 258 	 236 	 242
338660 	 260 	 236 	 242
338661 	 262 	 238 	 242
338662 	 258 	 240 	 240
338663 	 260 	 238 	 242
338664 	 260 	 240 	 242
338665 	 262 	 238 	 240
338666 	 260 	 238 	 1400
338667 	 264 	 238 	 244
338668 	 256 	 238 	 246
338669 	 264 	 240 	 244
338670 	 254 	 238 	 240
338671 	 68 	 260 	 240
338672 	 72 	 72 	 266
338673 	 260 	 72 	 264
338674 	 258 	 70 	 264
338675 	 262 	 236 	 240
338676 	 264 	 240 	 244
338677 	 1342 	 240 	 242
338678 	 260 	 242 	 244
338679 	 258 	 242 	 244
338680 	 258 	 238 	 242
338681 	 260 	 240 	 244
338682 	 258 	 234 	 242
338683 	 258 	 236 	 240
338684 	 258 	 240 	 240
338685 	 260 	 242 	 246
338686 	 258 	 238 	 246
338687 	 258 	 236 	 244
338688 	 494 	 236 	 242
338689 	 262 	 236 	 244
338690 	 256 	 236 	 244
338691 	 260 	 238 	 244
338692 	 260 	 238 	 242
338693 	 264 	 236 	 242
338694 	 256 	 240 	 240
338695 	 260 	 236 	 240
338696 	 256 	 240 	 242
338697 	 258 	 236 	 242
